SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS,SupAntR,SupAntA,SupAntS,InfAntR,InfAntA,InfAntS
-31.6733,-37.1381,-322.348,17.4266,-35.3703,-311.443,-25.927,-33.0061,-344.29,16.5019,-34.3955,-341.618,-35.4965,-28.3995,-372.468,26.2468,-28.0093,-371.257,-7.24294,15.7851,-330.273,-6.09185,18.1407,-352.995
-19.7869,-61.0632,-38.2268,26.2287,-53.7946,-18.6595,-13.8441,-57.874,-57.7334,34.8944,-57.2282,-37.8955,-5.02119,-53.5877,-76.6643,43.3795,-60.2187,-54.4241,8.59568,-11.0544,-47.8513,15.4957,-6.47634,-60.1604
-13.8441,-57.874,-57.7334,34.8944,-57.2282,-37.8955,-5.02119,-53.5877,-76.6643,43.3795,-60.2187,-54.4241,2.23039,-47.2137,-94.7349,51.836,-62.0955,-77.6104,18.9289,-5.47334,-61.6955,28.5958,-6.56788,-77.6209
-5.02119,-53.5877,-76.6643,43.3795,-60.2187,-54.4241,2.23039,-47.2137,-94.7349,51.836,-62.0955,-77.6104,7.0646,-46.0226,-109.995,56.1676,-62.9401,-104.177,32.6119,-5.48253,-79.5631,38.2881,-4.03498,-95.3619
2.23039,-47.2137,-94.7349,51.836,-62.0955,-77.6104,7.0646,-46.0226,-109.995,56.1676,-62.9401,-104.177,8.23698,-41.5604,-125.336,57.4024,-58.7674,-131.192,40.6713,-4.36351,-98.3506,41.6866,-1.19811,-113.397
7.0646,-46.0226,-109.995,56.1676,-62.9401,-104.177,8.23698,-41.5604,-125.336,57.4024,-58.7674,-131.192,8.56895,-44.3171,-142.342,52.0166,-52.7737,-156.324,41.6005,-0.177258,-118.388,38.7935,1.49503,-133.471
8.23698,-41.5604,-125.336,57.4024,-58.7674,-131.192,8.56895,-44.3171,-142.342,52.0166,-52.7737,-156.324,6.74362,-39.4162,-159.36,43.4966,-41.6261,-178.609,37.1775,2.19564,-138.538,30.0272,4.89409,-155.46
8.56895,-44.3171,-142.342,52.0166,-52.7737,-156.324,6.74362,-39.4162,-159.36,43.4966,-41.6261,-178.609,-1.2886,-40.0494,-189.866,30.4342,-37.4211,-201.65,29.6208,6.41005,-161.88,19.572,8.00422,-178.439
6.74362,-39.4162,-159.36,43.4966,-41.6261,-178.609,-1.2886,-40.0494,-189.866,30.4342,-37.4211,-201.65,-16.099,-34.5066,-214.257,26.66,-26.6116,-227.306,16.8135,8.30741,-183.192,7.53903,10.7248,-202.204
-1.2886,-40.0494,-189.866,30.4342,-37.4211,-201.65,-16.099,-34.5066,-214.257,26.66,-26.6116,-227.306,-32.6901,-35.9529,-242.248,24.3158,-21.3327,-252.274,4.5313,11.3503,-207.013,-6.44147,14.0228,-228.826
-16.099,-34.5066,-214.257,26.66,-26.6116,-227.306,-32.6901,-35.9529,-242.248,24.3158,-21.3327,-252.274,-41.401,-31.5598,-274.761,23.5265,-15.237,-274.283,-9.04641,16.7483,-235.386,-13.8866,19.0608,-256.388
-14.1523,-60.5483,171.615,22.6205,-63.8092,160.57,-17.7248,-64.0233,159.92,18.4603,-63.7823,144.969,-23.191,-65.8753,146.068,15.0558,-62.0623,131.468,0.904499,-30.1263,150.667,-4.03573,-28.9857,141.72
-17.7248,-64.0233,159.92,18.4603,-63.7823,144.969,-23.191,-65.8753,146.068,15.0558,-62.0623,131.468,-28.8434,-70.5135,130.067,9.2864,-62.2668,119.286,-5.92027,-29.6579,138.663,-11.5021,-29.5414,129.966
-23.191,-65.8753,146.068,15.0558,-62.0623,131.468,-28.8434,-70.5135,130.067,9.2864,-62.2668,119.286,-31.8012,-72.6609,111.471,7.04219,-61.1579,108.211,-13.151,-31.0011,126.259,-16.6573,-29.9685,115.056
-28.8434,-70.5135,130.067,9.2864,-62.2668,119.286,-31.8012,-72.6609,111.471,7.04219,-61.1579,108.211,-30.9767,-72.598,91.3365,6.22881,-60.7698,98.5302,-18.3865,-30.193,111.316,-20.063,-29.821,102.012
-31.8012,-72.6609,111.471,7.04219,-61.1579,108.211,-30.9767,-72.598,91.3365,6.22881,-60.7698,98.5302,-25.4809,-69.8871,74.4804,8.95488,-60.9003,86.7103,-19.7334,-29.6152,99.2343,-16.8003,-29.8147,90.0509
-30.9767,-72.598,91.3365,6.22881,-60.7698,98.5302,-25.4809,-69.8871,74.4804,8.95488,-60.9003,86.7103,-18.2585,-66.954,60.7534,14.0429,-59.5358,73.4223,-13.9848,-29.5386,84.4995,-11.1389,-28.6511,76.2797
-25.4809,-69.8871,74.4804,8.95488,-60.9003,86.7103,-18.2585,-66.954,60.7534,14.0429,-59.5358,73.4223,-6.54396,-63.8973,45.2798,18.7415,-59.5346,55.2247,-7.65766,-26.948,70.2872,-1.80095,-26.17,63.0938
-18.2585,-66.954,60.7534,14.0429,-59.5358,73.4223,-6.54396,-63.8973,45.2798,18.7415,-59.5346,55.2247,-7.92399,-54.0954,27.8684,29.6862,-56.2431,35.0554,0.768169,-23.7762,57.6907,5.7425,-22.0664,46.8427
7.48866,-50.1379,359.587,70.2756,-57.2928,334.772,0.736346,-63.1382,340.175,58.2212,-56.4955,313.27,-8.38058,-71.0669,315.122,51.8043,-52.7819,300.646,28.9847,-13.2541,320.208,11.6235,-12.0043,313.713
0.736346,-63.1382,340.175,58.2212,-56.4955,313.27,-8.38058,-71.0669,315.122,51.8043,-52.7819,300.646,-13.6952,-74.0736,287.565,48.2619,-51.2715,288.662,5.34138,-12.877,298.665,3.04691,-13.2293,295.244
-8.38058,-71.0669,315.122,51.8043,-52.7819,300.646,-13.6952,-74.0736,287.565,48.2619,-51.2715,288.662,-13.1806,-70.8407,258.867,47.3576,-53.85,276.64,-0.39839,-12.7396,279.37,1.0065,-11.7029,277.547
-13.6952,-74.0736,287.565,48.2619,-51.2715,288.662,-13.1806,-70.8407,258.867,47.3576,-53.85,276.64,-7.34454,-64.0643,231.671,52.7475,-53.8967,260.218,5.84989,-7.12281,262.575,6.60938,-6.69209,258.204
-13.1806,-70.8407,258.867,47.3576,-53.85,276.64,-7.34454,-64.0643,231.671,52.7475,-53.8967,260.218,-0.291836,-51.8773,207.766,58.9045,-56.6037,237.48,16.8799,-1.83641,239.429,19.7621,-0.0608069,238.644
-7.34454,-64.0643,231.671,52.7475,-53.8967,260.218,-0.291836,-51.8773,207.766,58.9045,-56.6037,237.48,8.12115,-44.0969,190.966,67.1208,-57.624,210.975,30.5,5.11323,223.945,34.8491,5.5873,219.365
-0.291836,-51.8773,207.766,58.9045,-56.6037,237.48,8.12115,-44.0969,190.966,67.1208,-57.624,210.975,14.388,-37.8333,177.512,72.6097,-54.1972,186.081,43.8136,12.234,204.236,47.4251,14.0899,198.609
8.12115,-44.0969,190.966,67.1208,-57.624,210.975,14.388,-37.8333,177.512,72.6097,-54.1972,186.081,21.2369,-29.448,161.414,69.7288,-42.6162,151.655,52.3842,15.5183,180.235,54.3534,18.4742,173.402
14.388,-37.8333,177.512,72.6097,-54.1972,186.081,21.2369,-29.448,161.414,69.7288,-42.6162,151.655,21.8479,-27.2389,126.43,61.8052,-33.9215,115.072,54.0296,21.7982,154.757,51.7296,24.5269,149.386
-71.5576,-79.6598,337.402,-7.36188,-71.0902,346.505,-64.2601,-89.021,314.952,-6.21969,-85.5516,323.43,-55.607,-97.8866,293.302,-0.726637,-95.6606,299.889,-37.6474,-44.6218,307.628,-34.1242,-50.4838,292.982
-64.2601,-89.021,314.952,-6.21969,-85.5516,323.43,-55.607,-97.8866,293.302,-0.726637,-95.6606,299.889,-53.838,-101.617,272.058,3.07798,-104.257,274.83,-32.8351,-51.4463,289.549,-28.7112,-55.6059,274.919
-55.607,-97.8866,293.302,-0.726637,-95.6606,299.889,-53.838,-101.617,272.058,3.07798,-104.257,274.83,-54.7173,-104.572,251.884,5.58152,-108.158,246.677,-27.2019,-56.1065,271.363,-25.5152,-59.2281,256.462
-53.838,-101.617,272.058,3.07798,-104.257,274.83,-54.7173,-104.572,251.884,5.58152,-108.158,246.677,-55.2314,-108.945,228.213,3.71398,-108.484,222.272,-26.2423,-59.7198,252.368,-24.1321,-61.6258,235.276
-54.7173,-104.572,251.884,5.58152,-108.158,246.677,-55.2314,-108.945,228.213,3.71398,-108.484,222.272,-56.7195,-111.663,204.467,0.154025,-108.022,194.789,-24.35,-61.5473,231.337,-26.9954,-62.1346,213.711
-55.2314,-108.945,228.213,3.71398,-108.484,222.272,-56.7195,-111.663,204.467,0.154025,-108.022,194.789,-60.6191,-115.147,179.589,-5.94823,-103.464,168.077,-26.9812,-61.5512,208.753,-33.3034,-60.6827,192.268
-56.7195,-111.663,204.467,0.154025,-108.022,194.789,-60.6191,-115.147,179.589,-5.94823,-103.464,168.077,-66.4338,-115.963,153.508,-18.6445,-98.7422,144.196,-44.3122,-60.7813,171.121,-48.6827,-60.6587,165.426
-60.6191,-115.147,179.589,-5.94823,-103.464,168.077,-66.4338,-115.963,153.508,-18.6445,-98.7422,144.196,-69.6715,-112.551,127.448,-29.9589,-89.8205,127.122,-59.074,-59.1888,151.408,-62.5467,-59.0325,147.268
-66.4338,-115.963,153.508,-18.6445,-98.7422,144.196,-69.6715,-112.551,127.448,-29.9589,-89.8205,127.122,-74.145,-98.6753,98.0975,-36.8966,-78.5125,101.243,-73.7875,-54.5134,131.772,-74.114,-51.7765,125.479
-69.6715,-112.551,127.448,-29.9589,-89.8205,127.122,-74.145,-98.6753,98.0975,-36.8966,-78.5125,101.243,-80.1154,-85.0355,76.2378,-26.7903,-63.0359,104.079,-73.57,-41.7591,112.368,-70.492,-38.3157,109.005
-74.145,-98.6753,98.0975,-36.8966,-78.5125,101.243,-80.1154,-85.0355,76.2378,-26.7903,-63.0359,104.079,-64.9308,-61.4277,52.3272,-12.5359,-56.1505,90.1222,-63.1544,-25.6479,95.5306,-56.5972,-19.9713,91.1445
-80.1154,-85.0355,76.2378,-26.7903,-63.0359,104.079,-64.9308,-61.4277,52.3272,-12.5359,-56.1505,90.1222,-52.1905,-41.1234,42.8154,9.68147,-46.8791,78.424,-40.0682,-4.69091,79.2559,-32.0312,-0.857737,78.5583
-27.5231,-91.3137,302.916,20.236,-85.4355,317.877,-22.0943,-88.0372,280.022,26.8717,-87.6218,297.374,-18.3748,-81.5026,261.271,34.1294,-89.8471,277.129,-0.53349,-39.3193,294.642,5.58945,-39.321,282.994
-22.0943,-88.0372,280.022,26.8717,-87.6218,297.374,-18.3748,-81.5026,261.271,34.1294,-89.8471,277.129,-11.8302,-75.5496,243.275,41.0408,-89.0767,253.364,8.25275,-39.043,279.12,14.7232,-35.6812,264.214
-18.3748,-81.5026,261.271,34.1294,-89.8471,277.129,-11.8302,-75.5496,243.275,41.0408,-89.0767,253.364,-7.54793,-69.0878,225.718,44.0993,-85.3663,228.926,15.9314,-35.935,261.833,21.5073,-30.7626,245.769
-11.8302,-75.5496,243.275,41.0408,-89.0767,253.364,-7.54793,-69.0878,225.718,44.0993,-85.3663,228.926,-4.33235,-65.5673,208.253,44.173,-78.0086,200.522,22.3894,-30.8725,242.287,26.9168,-26.4348,227.417
-7.54793,-69.0878,225.718,44.0993,-85.3663,228.926,-4.33235,-65.5673,208.253,44.173,-78.0086,200.522,-3.66775,-58.3564,190.235,41.4702,-68.1232,177.48,27.4821,-24.4748,223.343,27.6413,-19.9007,207.209
-4.33235,-65.5673,208.253,44.173,-78.0086,200.522,-3.66775,-58.3564,190.235,41.4702,-68.1232,177.48,-7.00357,-53.0283,170.274,39.9633,-57.5692,156.524,26.3445,-18.2722,202.313,23.4116,-12.9502,184.159
-3.66775,-58.3564,190.235,41.4702,-68.1232,177.48,-7.00357,-53.0283,170.274,39.9633,-57.5692,156.524,-13.1583,-50.5118,140.547,32.2745,-54.7113,131.976,20.918,-11.2848,178.181,13.8407,-6.98624,159.783
-7.00357,-53.0283,170.274,39.9633,-57.5692,156.524,-13.1583,-50.5118,140.547,32.2745,-54.7113,131.976,-20.4618,-39.694,112.277,30.0804,-41.0942,106.419,11.1063,-6.56046,153.468,6.29827,0.0691268,130.5
-13.1583,-50.5118,140.547,32.2745,-54.7113,131.976,-20.4618,-39.694,112.277,30.0804,-41.0942,106.419,-29.8223,-37.4937,84.0914,30.464,-34.5971,78.6958,3.92721,2.18037,123.758,1.0803,6.53369,98.4095
-29.4682,-65.5468,313.314,19.002,-61.0072,325.691,-27.0782,-62.6499,294.382,23.2121,-59.6822,304.27,-24.5157,-58.1274,274.615,27.6193,-57.5745,281.386,-4.84065,-14.2185,305.745,-2.29719,-10.7163,292.521
-27.0782,-62.6499,294.382,23.2121,-59.6822,304.27,-24.5157,-58.1274,274.615,27.6193,-57.5745,281.386,-24.0338,-53.7497,252.569,30.2843,-54.9762,259.745,-0.812429,-10.4108,288.057,1.92237,-6.41097,272.146
-24.5157,-58.1274,274.615,27.6193,-57.5745,281.386,-24.0338,-53.7497,252.569,30.2843,-54.9762,259.745,-20.2228,-50.8495,230.79,31.503,-51.3094,236.424,2.65597,-6.21058,267.256,4.60353,-1.27424,250.999
-24.0338,-53.7497,252.569,30.2843,-54.9762,259.745,-20.2228,-50.8495,230.79,31.503,-51.3094,236.424,-19.173,-44.1995,208.98,32.8376,-46.6335,211.407,5.08404,-0.440654,246.683,6.74702,2.96831,229.363
-20.2228,-50.8495,230.79,31.503,-51.3094,236.424,-19.173,-44.1995,208.98,32.8376,-46.6335,211.407,-16.3047,-34.6069,185.478,30.8214,-38.8172,185.932,7.2127,4.49206,223.294,8.83374,8.16904,203.833
-19.173,-44.1995,208.98,32.8376,-46.6335,211.407,-16.3047,-34.6069,185.478,30.8214,-38.8172,185.932,-9.57312,-30.2399,162.52,25.3172,-32.5293,161.766,9.53171,8.82286,199.455,9.69882,13.6017,181.586
-25.3149,-98.4287,-45.7094,31.4212,-99.2182,-54.7815,-26.0627,-99.2881,-67.8553,26.0712,-97.3991,-80.4155,-29.3454,-96.2824,-91.0839,21.1676,-91.1704,-101.993,4.46082,-62.8162,-63.9305,2.10088,-58.7035,-76.2118
-26.0627,-99.2881,-67.8553,26.0712,-97.3991,-80.4155,-29.3454,-96.2824,-91.0839,21.1676,-91.1704,-101.993,-34.9562,-91.2109,-112.366,16.9814,-85.4429,-121.378,0.334576,-56.3158,-80.4713,-4.68065,-51.4475,-94.2222
-29.3454,-96.2824,-91.0839,21.1676,-91.1704,-101.993,-34.9562,-91.2109,-112.366,16.9814,-85.4429,-121.378,-37.8723,-86.6512,-133.197,14.5861,-78.8579,-137.893,-4.77498,-51.0694,-96.6707,-7.94869,-45.4977,-110.62
-34.9562,-91.2109,-112.366,16.9814,-85.4429,-121.378,-37.8723,-86.6512,-133.197,14.5861,-78.8579,-137.893,-41.3721,-80.3983,-155.794,14.2791,-72.1419,-159.153,-10.0717,-43.2356,-115.439,-13.2057,-39.0182,-130.957
-37.8723,-86.6512,-133.197,14.5861,-78.8579,-137.893,-41.3721,-80.3983,-155.794,14.2791,-72.1419,-159.153,-43.407,-73.9361,-177.549,10.8482,-67.3539,-179.608,-14.759,-36.0752,-137.231,-17.3953,-22.4918,-165.573
-41.3721,-80.3983,-155.794,14.2791,-72.1419,-159.153,-43.407,-73.9361,-177.549,10.8482,-67.3539,-179.608,-43.7451,-66.9997,-198.201,10.1188,-62.3061,-196.457,-18.4946,-23.7391,-173.2,-17.8278,-16.9576,-187.658
-43.407,-73.9361,-177.549,10.8482,-67.3539,-179.608,-43.7451,-66.9997,-198.201,10.1188,-62.3061,-196.457,-42.1587,-58.5015,-215.199,7.38402,-56.3463,-215.718,-16.9353,-15.1473,-191.36,-15.5991,-9.22979,-209.424
-43.7451,-66.9997,-198.201,10.1188,-62.3061,-196.457,-42.1587,-58.5015,-215.199,7.38402,-56.3463,-215.718,-39.3656,-47.1288,-235.83,5.36729,-45.4305,-235.11,-14.9548,-6.2601,-217.07,-14.717,0.405119,-236.302
-42.1587,-58.5015,-215.199,7.38402,-56.3463,-215.718,-39.3656,-47.1288,-235.83,5.36729,-45.4305,-235.11,-36.6215,-32.7057,-259.08,2.63031,-41.5238,-261.418,-14.4959,2.12128,-243.785,-15.1413,7.18107,-262.858
-39.3656,-47.1288,-235.83,5.36729,-45.4305,-235.11,-36.6215,-32.7057,-259.08,2.63031,-41.5238,-261.418,-45.3803,-31.264,-285.597,12.216,-32.0047,-284.604,-15.9493,8.66574,-270.938,-15.4254,10.9115,-294.702
-36.6215,-32.7057,-259.08,2.63031,-41.5238,-261.418,-45.3803,-31.264,-285.597,12.216,-32.0047,-284.604,-47.507,-27.6601,-312.628,10.2224,-26.0762,-311.012,-16.9432,13.104,-304.939,-16.245,13.2637,-328.45
-45.3803,-31.264,-285.597,12.216,-32.0047,-284.604,-47.507,-27.6601,-312.628,10.2224,-26.0762,-311.012,-45.5332,-28.6057,-346.7,14.1016,-25.7,-340.853,-16.5559,13.2914,-337.973,-11.9008,10.3902,-362.431
23.6725,-4.29865,-133.495,65.0763,-37.6064,-153.263,19.5082,-14.3771,-139.956,47.9656,-44.6678,-168.179,9.37578,-18.7693,-148.589,30.5004,-46.6121,-182.006,43.5421,0.0020539,-172.217,34.1881,0.968528,-180.474
19.5082,-14.3771,-139.956,47.9656,-44.6678,-168.179,9.37578,-18.7693,-148.589,30.5004,-46.6121,-182.006,-4.32491,-23.0994,-156.63,16.0385,-44.4992,-196.489,30.143,0.166221,-183.447,18.1438,2.17524,-189.522
9.37578,-18.7693,-148.589,30.5004,-46.6121,-182.006,-4.32491,-23.0994,-156.63,16.0385,-44.4992,-196.489,-18.2971,-27.3517,-165.183,2.10155,-43.796,-206.416,14.6483,1.89182,-191.233,0.761071,2.75444,-197.852
-4.32491,-23.0994,-156.63,16.0385,-44.4992,-196.489,-18.2971,-27.3517,-165.183,2.10155,-43.796,-206.416,-34.1269,-35.1059,-176.786,-11.2204,-42.4034,-215.015,-3.53584,1.65612,-199.527,-17.1494,1.83578,-205.817
-18.2971,-27.3517,-165.183,2.10155,-43.796,-206.416,-34.1269,-35.1059,-176.786,-11.2204,-42.4034,-215.015,-48.5632,-40.8353,-189.322,-21.7478,-41.2952,-222.801,-22.0347,0.999406,-206.107,-33.9802,0.23595,-213.245
-34.1269,-35.1059,-176.786,-11.2204,-42.4034,-215.015,-48.5632,-40.8353,-189.322,-21.7478,-41.2952,-222.801,-61.0995,-49.2404,-205.259,-31.5868,-42.1205,-234.099,-38.5006,-2.18945,-214.952,-52.359,-3.67319,-220.849
-48.5632,-40.8353,-189.322,-21.7478,-41.2952,-222.801,-61.0995,-49.2404,-205.259,-31.5868,-42.1205,-234.099,-71.9957,-55.853,-223.0,-40.0065,-40.7988,-245.541,-57.0971,-5.6743,-223.261,-66.2365,-9.03265,-236.593
-61.0995,-49.2404,-205.259,-31.5868,-42.1205,-234.099,-71.9957,-55.853,-223.0,-40.0065,-40.7988,-245.541,-80.2321,-61.0541,-246.157,-47.2836,-42.6606,-260.184,-65.7089,-11.7992,-239.236,-73.8079,-14.8849,-250.638
-71.9957,-55.853,-223.0,-40.0065,-40.7988,-245.541,-80.2321,-61.0541,-246.157,-47.2836,-42.6606,-260.184,-81.7385,-66.3675,-268.867,-50.6187,-46.6148,-274.487,-73.6504,-18.2146,-253.134,-78.987,-22.0152,-268.728
-80.2321,-61.0541,-246.157,-47.2836,-42.6606,-260.184,-81.7385,-66.3675,-268.867,-50.6187,-46.6148,-274.487,-77.0758,-70.6281,-293.144,-49.0405,-51.6239,-289.01,-76.731,-24.9182,-274.684,-76.136,-26.9638,-288.056
-81.7385,-66.3675,-268.867,-50.6187,-46.6148,-274.487,-77.0758,-70.6281,-293.144,-49.0405,-51.6239,-289.01,-78.1934,-73.9821,-319.758,-40.6626,-48.4035,-313.256,-75.3142,-28.7956,-291.031,-70.8029,-30.1132,-310.672
-77.0758,-70.6281,-293.144,-49.0405,-51.6239,-289.01,-78.1934,-73.9821,-319.758,-40.6626,-48.4035,-313.256,-69.8919,-77.2008,-348.48,-28.7602,-50.8037,-334.233,-71.7701,-31.2426,-316.494,-67.0885,-32.523,-336.618
-78.1934,-73.9821,-319.758,-40.6626,-48.4035,-313.256,-69.8919,-77.2008,-348.48,-28.7602,-50.8037,-334.233,-63.4629,-75.94,-376.983,-15.2592,-49.0566,-360.172,-63.5562,-33.7858,-341.27,-59.595,-33.0308,-360.05
-69.8919,-77.2008,-348.48,-28.7602,-50.8037,-334.233,-63.4629,-75.94,-376.983,-15.2592,-49.0566,-360.172,-55.6422,-70.0187,-406.147,-7.72792,-46.6234,-384.086,-55.6817,-32.4315,-365.843,-49.4922,-30.7813,-385.804
-15.5844,-32.5435,26.919,48.3896,-25.5113,23.2719,-10.1263,-49.6042,10.337,46.2302,-41.5169,6.32216,-8.39914,-63.497,-10.3028,45.7292,-53.6624,-11.6393,13.4865,-9.25331,-12.942,14.9168,-13.9434,-25.6841
-10.1263,-49.6042,10.337,46.2302,-41.5169,6.32216,-8.39914,-63.497,-10.3028,45.7292,-53.6624,-11.6393,-9.2205,-72.0197,-32.4864,47.3621,-63.3118,-34.2687,14.4934,-17.9346,-30.5387,15.2512,-25.8166,-48.3153
-8.39914,-63.497,-10.3028,45.7292,-53.6624,-11.6393,-9.2205,-72.0197,-32.4864,47.3621,-63.3118,-34.2687,-10.8084,-75.5639,-57.2428,48.2909,-69.3486,-59.947,15.1239,-19.5493,-55.5842,16.8494,-22.9204,-73.5071
-9.2205,-72.0197,-32.4864,47.3621,-63.3118,-34.2687,-10.8084,-75.5639,-57.2428,48.2909,-69.3486,-59.947,-10.1589,-77.4741,-85.2045,48.4236,-72.5361,-85.9364,17.5038,-23.6449,-77.7188,17.8235,-22.3782,-96.1287
-10.8084,-75.5639,-57.2428,48.2909,-69.3486,-59.947,-10.1589,-77.4741,-85.2045,48.4236,-72.5361,-85.9364,-8.02469,-77.0514,-111.696,47.3239,-72.8202,-112.535,17.2654,-22.5422,-102.154,17.2947,-20.3312,-119.818
-10.1589,-77.4741,-85.2045,48.4236,-72.5361,-85.9364,-8.02469,-77.0514,-111.696,47.3239,-72.8202,-112.535,-6.98663,-76.3922,-137.074,45.8444,-71.0598,-139.202,17.8214,-20.6679,-126.436,16.6458,-17.8023,-145.771
-8.02469,-77.0514,-111.696,47.3239,-72.8202,-112.535,-6.98663,-76.3922,-137.074,45.8444,-71.0598,-139.202,-6.39226,-73.3929,-159.393,44.2784,-67.497,-166.256,15.6015,-17.2442,-151.855,13.8075,-13.2196,-172.606
-6.98663,-76.3922,-137.074,45.8444,-71.0598,-139.202,-6.39226,-73.3929,-159.393,44.2784,-67.497,-166.256,-6.26287,-68.1333,-192.689,38.4229,-62.5851,-194.548,13.1286,-12.2164,-179.196,11.5865,-7.62746,-200.994
-6.39226,-73.3929,-159.393,44.2784,-67.497,-166.256,-6.26287,-68.1333,-192.689,38.4229,-62.5851,-194.548,-4.23024,-63.832,-223.437,35.0093,-58.4712,-224.397,11.1759,-6.60168,-208.034,9.8179,0.00133823,-232.182
-6.26287,-68.1333,-192.689,38.4229,-62.5851,-194.548,-4.23024,-63.832,-223.437,35.0093,-58.4712,-224.397,-19.0619,-50.3452,-254.67,46.4714,-42.817,-255.817,9.22803,2.49471,-237.886,7.47595,7.92373,-263.648
-4.23024,-63.832,-223.437,35.0093,-58.4712,-224.397,-19.0619,-50.3452,-254.67,46.4714,-42.817,-255.817,-23.4763,-41.7218,-287.408,47.404,-33.4657,-289.883,7.02918,11.5911,-272.07,4.17729,19.7058,-298.911
-19.0619,-50.3452,-254.67,46.4714,-42.817,-255.817,-23.4763,-41.7218,-287.408,47.404,-33.4657,-289.883,-29.2841,-32.8812,-322.055,47.7404,-23.8033,-321.512,4.91743,23.5693,-310.334,4.84906,25.6397,-338.655
-30.642,-55.2557,344.592,16.7718,-49.1,364.117,-25.1161,-52.5928,323.631,23.8919,-51.5789,343.341,-17.987,-49.0876,304.305,32.5675,-53.1641,321.191,-4.74312,-3.93166,335.803,0.808311,-0.944691,320.757
-25.1161,-52.5928,323.631,23.8919,-51.5789,343.341,-17.987,-49.0876,304.305,32.5675,-53.1641,321.191,-14.0949,-47.0781,287.858,38.7376,-53.464,299.941,2.16237,-0.695668,318.583,9.01754,1.94242,304.564
-17.987,-49.0876,304.305,32.5675,-53.1641,321.191,-14.0949,-47.0781,287.858,38.7376,-53.464,299.941,-10.9238,-43.1785,267.182,42.9663,-52.9093,272.14,13.1586,2.95542,301.379,17.1849,5.95343,286.295
-14.0949,-47.0781,287.858,38.7376,-53.464,299.941,-10.9238,-43.1785,267.182,42.9663,-52.9093,272.14,-5.85385,-40.8239,247.493,43.1479,-49.6546,246.519,18.6668,5.71524,283.054,22.3254,9.07459,266.132
-10.9238,-43.1785,267.182,42.9663,-52.9093,272.14,-5.85385,-40.8239,247.493,43.1479,-49.6546,246.519,-7.00759,-38.0517,228.529,41.9748,-45.6921,219.668,22.6002,9.42099,261.764,22.0684,14.1629,244.372
-5.85385,-40.8239,247.493,43.1479,-49.6546,246.519,-7.00759,-38.0517,228.529,41.9748,-45.6921,219.668,-7.16397,-34.5107,208.269,36.295,-38.2705,197.847,22.0241,15.0398,240.119,17.9158,16.5378,220.971
-7.00759,-38.0517,228.529,41.9748,-45.6921,219.668,-7.16397,-34.5107,208.269,36.295,-38.2705,197.847,-8.18214,-27.2541,184.078,24.7721,-30.5738,175.333,16.7347,17.2643,217.334,10.6354,19.4338,196.468
-7.16397,-34.5107,208.269,36.295,-38.2705,197.847,-8.18214,-27.2541,184.078,24.7721,-30.5738,175.333,-32.001,-21.0089,156.507,34.604,-28.9687,139.058,9.72591,21.41,193.141,1.71906,23.936,169.253
-39.3918,-31.4052,333.738,24.0439,-40.8093,334.027,-39.8251,-37.6342,319.364,22.0615,-47.9087,321.567,-39.5028,-46.9034,302.594,19.4063,-56.9343,296.915,-3.71277,-8.32357,311.095,-3.95223,-9.92024,295.978
-39.8251,-37.6342,319.364,22.0615,-47.9087,321.567,-39.5028,-46.9034,302.594,19.4063,-56.9343,296.915,-40.9416,-53.3131,287.362,14.6777,-65.0062,273.824,-4.49509,-11.5071,291.604,-7.43144,-13.9783,276.979
-39.5028,-46.9034,302.594,19.4063,-56.9343,296.915,-40.9416,-53.3131,287.362,14.6777,-65.0062,273.824,-43.7652,-59.9895,271.923,7.2684,-69.9033,247.665,-8.00458,-15.0787,274.004,-14.2856,-20.3166,259.541
-40.9416,-53.3131,287.362,14.6777,-65.0062,273.824,-43.7652,-59.9895,271.923,7.2684,-69.9033,247.665,-52.7052,-69.4672,252.784,0.00899203,-68.2899,223.243,-15.1287,-21.2831,256.831,-21.6006,-23.7151,245.509
-43.7652,-59.9895,271.923,7.2684,-69.9033,247.665,-52.7052,-69.4672,252.784,0.00899203,-68.2899,223.243,-61.4956,-75.9837,229.689,-8.02933,-65.5085,209.139,-22.6527,-24.3964,242.969,-36.595,-24.9881,230.915
-52.7052,-69.4672,252.784,0.00899203,-68.2899,223.243,-61.4956,-75.9837,229.689,-8.02933,-65.5085,209.139,-64.5989,-77.799,198.825,-11.2861,-61.3975,196.315,-39.5473,-24.878,226.698,-46.2383,-23.861,216.236
-61.4956,-75.9837,229.689,-8.02933,-65.5085,209.139,-64.5989,-77.799,198.825,-11.2861,-61.3975,196.315,-64.6754,-75.9742,171.15,-11.1143,-59.0494,181.997,-48.9882,-24.0285,210.532,-49.3905,-20.9846,194.581
-64.5989,-77.799,198.825,-11.2861,-61.3975,196.315,-64.6754,-75.9742,171.15,-11.1143,-59.0494,181.997,-57.8203,-70.2004,146.965,-8.62886,-64.1301,162.551,-48.7091,-20.2401,189.28,-45.2803,-18.7771,175.628
