Landmark,RL,AP,SI
T7R+,0.128935433252,-0.0800797994489,0.18415397275
T8L+,-0.130678295315,-0.081035670545,0.065687672229
T8R+,0.126379267453,-0.0559964406001,0.0249854562156
T9L+,-0.127535593999,-0.073399705297,-0.0499335004593
T9R+,0.115425022964,-0.0422203191978,-0.0801506047152
T10L+,-0.0863101844764,-0.0188045391917,-0.178014007961
T10R+,0.111859403705,-0.0735427510716,-0.154291373239
T11L+,-0.108446876914,0.0198548492039,-0.243513185089
T11R+,0.0864340936926,-0.0140190121709,-0.30226768218
T12L+,-0.110441863135,0.0467844840784,-0.403664650949
T12R+,0.0601930878751,0.0255744794856,-0.397285479179
L1L+,-0.141267031537,0.0855815600122,-0.491704301898
L1R+,0.0890223132272,0.138957248928,-0.540660402633
L2L+,-0.211962741121,0.103872761023,-0.616996134415
L2R+,0.0852935548071,0.150239206981,-0.639007960808
L3L+,-0.204163158298,0.157743129976,-0.727256200245
L3R+,0.0853303926822,0.19224299602,-0.767974012554
L4L+,-0.216071360227,0.193020897122,-0.843266801898
L4R+,0.0734221907532,0.227520763166,-0.883984614207
L5L+,-0.227979083742,0.228298185854,-0.959282187691
L5R+,0.0615144672382,0.262798051898,-1.0
Max angle:,27.0743644743,TrXFiducials027-Z-C-N,
T1L+,0.0925669818152,0.282791257433,0.717539189589
T1R+,0.428818753888,0.169518812023,0.753898560924
T2L+,0.0901834796887,0.238156941937,0.665498883211
T2R+,0.369623861539,0.152511499352,0.68344399229
T3L+,0.0886087568461,0.185516425461,0.601275892666
T3R+,0.348396210058,0.0915914491734,0.569628451081
T4L+,0.0472544850024,0.14490560842,0.511346367633
T4R+,0.294560882824,0.0404920498934,0.471446419647
T5L+,0.018925180267,0.0932798906669,0.427585186998
T5R+,0.297208028639,-0.00355152525778,0.422702934247
T6L+,-0.00271697314608,0.0584131403686,0.370807453416
T6R+,0.282968209773,-0.033796112148,0.316927760609
T7L+,-0.00719002743526,0.0226628012524,0.270202143826
T7R+,0.213662556477,-0.0851207049536,0.199463533539
T8L+,-0.0820752888862,0.0319717692174,0.182116594764
T8R+,0.175160888943,-0.099590510867,0.0788452712419
T9L+,-0.0981738722475,0.00129576028312,0.0880733102836
T9R+,0.111834388928,-0.120940040184,0.0157702271313
T10L+,-0.161495782721,-0.0510316270436,0.0368388254852
T10R+,0.0524768228131,-0.136098787341,-0.0829008964905
T11L+,-0.184393517527,-0.047648216708,-0.106598741446
T11R+,0.00354851145856,-0.111911901192,-0.174319472917
T12L+,-0.222465807912,-0.0649384491428,-0.24559098002
T12R+,-0.0717880855491,-0.13459137778,-0.291480280268
L1L+,-0.297437505737,-0.0450208569185,-0.334641352793
L1R+,-0.0517083295087,-0.150631826944,-0.408262195433
L2L+,-0.344465522341,-0.051962284164,-0.46094248794
L2R+,-0.0868259747677,-0.126177727463,-0.548220787565
L3L+,-0.433659700762,-0.0692770961458,-0.663020530551
L3R+,-0.0615477975298,-0.150633356791,-0.65239319116
L4L+,-0.430513314771,-0.00624478577038,-0.825378127263
L4R+,-0.0702408999582,-0.0894522126692,-0.792802578303
L5L+,-0.403110689553,-0.00439077910025,-1.0
L5R+,-0.0482183908046,-0.0655197911248,-0.916735509796
Max angle:,23.2259931016,TrXFiducials028-Z-C-N,
T1L+,-0.162363222991,0.00908501734095,0.720118120084
T1R+,0.0669935750738,0.00731396273468,0.728954726857
T2L+,-0.160952427174,-0.000565072443749,0.639132690965
T2R+,0.0684039975659,-0.00233612705002,0.647969297738
T3L+,-0.164385898762,0.000827124313548,0.570903782904
T3R+,0.0736417497004,-0.0204895039628,0.546925107238
T4L+,-0.146925480563,-0.00185113658848,0.452574637035
T4R+,0.0577985761378,-0.00576481260943,0.49776938211
T5L+,-0.133973337116,-0.025064342593,0.342509043802
T5R+,0.0651975076812,-0.0520049428253,0.423197679411
T6L+,-0.121047326432,-0.0134512418662,0.262461034185
T6R+,0.0851954170602,-0.0516502839138,0.323441834072
T7L+,-0.0917622067997,0.02371234549,0.179000832515
T7R+,0.133732915707,-0.0531223050589,0.25367407966
T8L+,-0.0921709978608,0.0273889264288,0.132161216741
T8R+,0.138822084424,-0.0711106050481,0.10883138022
T9L+,-0.0930539118878,0.0319085502664,0.0427651448688
T9R+,0.13530013477,-0.0216213138806,0.00211129943292
T10L+,-0.0663059101108,0.0071288307829,-0.0350517988673
T10R+,0.135651433755,-0.030459115294,-0.0814845648708
T11L+,-0.0759421793977,0.0227999387747,-0.139816622677
T11R+,0.128650093518,0.0161401910678,-0.174192777651
T12L+,-0.0922311032132,0.0237783120476,-0.263518291067
T12R+,0.105550971952,0.0237443767896,-0.285427251991
L1L+,-0.131057667539,0.00935537942904,-0.375494189194
L1R+,0.165721282895,0.0140815640831,-0.38372227594
L2L+,-0.166427987441,-0.000498224838817,-0.499486677891
L2R+,0.160421558782,0.0458137182067,-0.537379182642
L3L+,-0.147143129137,0.02287759041,-0.678649160205
L3R+,0.1770457286,0.0626488167459,-0.677764379552
L4L+,-0.148087641817,0.0276299451585,-0.824813430746
L4R+,0.17593732617,0.0525331979407,-0.841445067068
