Landmark,RL,AP,SI
L3R+,0.114689193613,0.186041446914,-0.743066416906
L4L+,-0.21502518823,0.166580584149,-0.853785509039
L4R+,0.0973897901284,0.201288964464,-0.871535481759
L5L+,-0.232325046375,0.181828101699,-0.98225002728
L5R+,0.0800899319827,0.216536482014,-1.0
Max angle:,45.6778349503,TrXFiducials020-Z-C+-N,
T1L+,-0.119833034518,-0.0866346314308,0.809962302258
T1R+,0.118987937578,-0.0402306793724,0.813749192344
T2L+,-0.118495000021,-0.094220392724,0.709500601196
T2R+,0.120325972075,-0.047816226717,0.713287491282
T3L+,-0.110866021112,-0.0974356121711,0.603185266644
T3R+,0.126357182896,-0.0604113803535,0.617609680746
T4L+,-0.0942601871622,-0.097217812504,0.489741164993
T4R+,0.116419270778,-0.071238034925,0.534606184826
T5L+,-0.088607237453,-0.0952644618551,0.397110838208
T5R+,0.13685521243,-0.0796830137655,0.439518872405
T6L+,-0.0755037419609,-0.0719919897647,0.280395462578
T6R+,0.166709599018,-0.0783924758559,0.344337422604
T7L+,-0.036106092828,-0.0393564854237,0.1973247868
T7R+,0.176745927489,-0.0926226246358,0.217893376579
T8L+,-0.0510113349964,-0.000946987817767,0.129896320512
T8R+,0.165003145044,-0.0778481906368,0.116141565505
T9L+,-0.0467507627267,0.000205601602047,0.058526065357
T9R+,0.148526963941,-0.0514486459194,-0.0148869281689
T10L+,-0.0840454255651,0.00999935815422,0.00152267641131
T10R+,0.123255356203,-0.010758319391,-0.125854831601
T11L+,-0.111063281715,0.0282498577242,-0.132646415719
T11R+,0.0786372330456,0.0390919165943,-0.216092357328
T12L+,-0.133518470182,0.0448971121219,-0.283143418299
T12R+,0.0331514627665,0.0481581165678,-0.311657630904
L1L+,-0.204481367217,0.0832328488111,-0.427610065853
L1R+,0.0758413528397,0.11651768713,-0.422720484722
L2L+,-0.213702551551,0.107275107937,-0.570164440888
L2R+,0.0812217320422,0.13513292626,-0.550793535329
L3L+,-0.242220187333,0.138014813801,-0.724964805457
L3R+,0.119839025079,0.151093491256,-0.680493451034
L4L+,-0.220497130949,0.178689864399,-0.857835439301
L4R+,0.142637814986,0.185941010094,-0.830043517144
L5L+,-0.203312780005,0.209196794194,-1.0
L5R+,0.159821738033,0.216447939889,-0.972208077843
Max angle:,10.7931077233,TrXFiducials022-Z-C+-N,
T1L+,-0.13292027142,0.173734790928,0.919217529144
T1R+,0.127478047537,0.18584935406,0.942359938321
T2L+,-0.126916116325,0.137870535541,0.820397973419
T2R+,0.133482202632,0.149985098673,0.843540382597
T3L+,-0.120911961231,0.102006712076,0.721578417695
T3R+,0.139486357727,0.114121275208,0.744716507647
T4L+,-0.108194434246,0.0712214337236,0.627855547829
T4R+,0.140643478186,0.0841864523179,0.63519391162
T5L+,-0.107936576496,0.0228625665701,0.537562142854
T5R+,0.160939949811,0.0331890136185,0.537281393209
T6L+,-0.119203707623,0.00803177222133,0.443761526933
